,Bankruptcies,BusinessOutlook_Industry,BusinessOutlook_Retail,Consumentenvertrouwen_1,EconomischKlimaat_2,Koopbereidheid_3,EconomischeSituatieLaatste12Maanden_4,EconomischeSituatieKomende12Maanden_5,FinancieleSituatieLaatste12Maanden_6,FinancieleSituatieKomende12Maanden_7,GunstigeTijdVoorGroteAankopen_8,CPI_1,CPIAfgeleid_2,MaandmutatieCPI_3,MaandmutatieCPIAfgeleid_4,ProducerConfidence_1,ExpectedActivity_2,CHN,JPN,FRA,USA,DEU,CAN,G20,IMP_advanceEconomies,EXP_advancedEconomies,IMP_EuroArea,Exp_EuroArea,InterestRatesNLD,M3_1,M3_2,M1,EA,US,UK,AEX_close
2017-07-01,346.0,8.6,10.2,25.0,46.0,11.0,50.0,41.0,3.0,11.0,19.0,102.11,102.05,0.7,0.7,4.5,13.5,101.216,100.6462,101.3199,99.96922,101.1722,100.6137,100.6691,118.7,118.5,111.5,114.4,2.43,880345.0,821296.0,345149.0,-0.3304,1.3075,0.2931,525.440002
2017-08-01,385.0,9.4,8.3,26.0,49.0,11.0,54.0,43.0,4.0,11.0,19.0,102.27,102.21,0.2,0.2,3.3,10.7,101.1107,100.6499,101.3741,100.0458,101.2822,100.6531,100.7255,119.3,119.9,112.9,116.7,2.42,887821.0,828752.0,350695.0,-0.3291,1.3142,0.2812,516.039978
2017-09-01,336.0,10.9,8.3,23.0,44.0,10.0,49.0,38.0,2.0,9.0,18.0,102.03,101.97,-0.2,-0.2,5.7,16.3,100.9236,100.647,101.423,100.1553,101.3766,100.693,100.7615,119.4,120.1,111.5,116.9,2.41,889137.0,829951.0,352793.0,-0.3294,1.3233,0.3091,537.059998
2017-10-01,408.0,11.8,15.0,23.0,43.0,10.0,47.0,40.0,2.0,10.0,19.0,102.17,102.11,0.1,0.1,5.7,14.4,100.684,100.6438,101.4548,100.2851,101.4499,100.7243,100.7772,118.6,118.0,112.4,115.2,2.39,886700.0,827384.0,348916.0,-0.3295,1.3608,0.3819,553.380005
2017-11-01,344.0,10.7,7.0,22.0,41.0,10.0,44.0,38.0,1.0,10.0,20.0,102.0,101.94,-0.2,-0.2,7.0,16.8,100.4282,100.6432,101.4609,100.4162,101.4921,100.7295,100.7751,120.7,121.2,113.5,118.4,2.42,890544.0,831132.0,354790.0,-0.329,1.4342,0.5186,540.109985
2017-12-01,290.0,11.3,8.6,25.0,45.0,12.0,49.0,40.0,2.0,11.0,22.0,101.97,101.9,0.0,0.0,6.4,14.0,100.1611,100.6361,101.4334,100.5424,101.4969,100.6831,100.7526,122.1,123.1,113.7,120.4,2.4,872890.0,812556.0,348803.0,-0.3279,1.6018,0.5191,544.580017
2018-01-01,423.0,12.5,9.2,24.0,45.0,11.0,48.0,41.0,1.0,10.0,21.0,101.82,101.51,-0.1,-0.4,6.8,17.4,99.90399,100.6233,101.3608,100.6655,101.4565,100.5723,100.7141,121.3,121.7,113.2,118.9,2.37,880789.0,821339.0,346001.0,-0.3285,1.734,0.5226,560.52002
2018-02-01,302.0,11.9,10.0,23.0,43.0,10.0,47.0,40.0,0.0,9.0,21.0,102.31,102.01,0.5,0.5,7.6,20.1,99.67872,100.625,101.246,100.7761,101.3803,100.4265,100.6631,120.8,120.3,112.5,116.2,2.39,879798.0,820343.0,344688.0,-0.3285,1.8747,0.5468,535.580017
2018-03-01,361.0,9.9,9.3,24.0,44.0,10.0,48.0,41.0,-1.0,10.0,21.0,102.47,102.15,0.2,0.1,6.4,18.1,99.50923,100.6245,101.1071,100.8439,101.275,100.2839,100.5993,120.8,122.0,113.0,118.0,2.39,881291.0,821042.0,343046.0,-0.3279,2.1734,0.6245,529.52002
2018-04-01,336.0,9.2,6.0,25.0,47.0,11.0,53.0,41.0,0.0,11.0,22.0,103.11,102.71,0.6,0.5,5.4,15.6,99.37345,100.6358,100.9509,100.8638,101.1579,100.1626,100.5188,120.7,121.8,113.5,118.2,2.39,879182.0,819022.0,338636.0,-0.3285,2.3494,0.7585,555.72998
2018-05-01,391.0,8.7,8.0,23.0,43.0,10.0,51.0,35.0,-1.0,9.0,21.0,103.42,102.99,0.3,0.3,6.6,18.4,99.2505,100.648,100.7688,100.8467,101.0453,100.0678,100.4246,121.1,122.4,113.1,117.3,2.4,896382.0,835913.0,350566.0,-0.3252,2.3356,0.6437,552.849976
2018-06-01,324.0,8.1,7.7,23.0,43.0,9.0,52.0,34.0,-1.0,9.0,20.0,103.1,102.65,-0.3,-0.3,5.3,14.6,99.11948,100.6434,100.5532,100.8001,100.9445,99.97421,100.3136,121.1,123.3,113.8,119.1,2.44,888179.0,826990.0,342210.0,-0.322,2.3303,0.6387,551.679993
2018-07-01,371.0,8.0,5.7,23.0,43.0,10.0,53.0,34.0,0.0,9.0,19.0,104.28,103.82,1.1,1.1,3.8,11.7,98.97876,100.6264,100.2967,100.726,100.8625,99.85175,100.1871,121.8,122.2,114.6,117.3,2.42,884785.0,823095.0,338433.0,-0.3207,2.3391,0.7462,574.25
2018-08-01,331.0,7.4,5.9,21.0,40.0,9.0,50.0,30.0,0.0,9.0,18.0,104.4,103.91,0.1,0.1,3.7,10.8,98.83254,100.6032,100.008,100.6268,100.7791,99.68996,100.048,121.0,123.2,113.8,118.3,2.4,880269.0,818374.0,332553.0,-0.319,2.3236,0.8052,558.419983
2018-09-01,310.0,9.2,8.6,18.0,34.0,8.0,42.0,26.0,0.0,7.0,17.0,103.95,103.47,-0.4,-0.4,4.0,10.0,98.69419,100.5743,99.72369,100.487,100.6736,99.48516,99.90292,120.3,122.0,112.2,117.0,2.39,878157.0,816139.0,337780.0,-0.3188,2.3494,0.8009,549.619995
2018-10-01,400.0,8.7,9.7,15.0,28.0,6.0,37.0,19.0,-2.0,5.0,15.0,104.32,103.83,0.4,0.3,3.5,10.3,98.56899,100.5273,99.49339,100.3006,100.53,99.25104,99.76052,122.7,124.0,114.0,118.3,2.4,882802.0,821131.0,335325.0,-0.3177,2.4606,0.8062,518.710022
2018-11-01,350.0,7.9,4.3,13.0,24.0,5.0,32.0,17.0,-3.0,4.0,15.0,104.07,103.57,-0.2,-0.3,4.7,12.5,98.46382,100.4567,99.33319,100.0835,100.3583,99.0059,99.63218,120.7,121.8,112.5,116.8,2.41,890726.0,828765.0,344359.0,-0.3164,2.6492,0.8748,519.369995
2018-12-01,327.0,7.5,5.0,9.0,17.0,3.0,27.0,7.0,-5.0,2.0,12.0,103.97,103.47,-0.1,-0.1,4.5,13.8,98.37788,100.3665,99.26199,99.85837,100.1551,98.77554,99.52057,122.0,121.1,115.1,118.6,2.4,875575.0,812335.0,343203.0,-0.3119,2.7877,0.9042,487.880005
2019-01-01,392.0,3.7,0.4,1.0,3.0,-1.0,16.0,-10.0,-5.0,-2.0,6.0,104.05,102.56,0.1,-0.9,3.0,10.9,98.31932,100.2762,99.29705,99.64784,99.93491,98.59457,99.43095,122.3,121.9,115.5,119.2,2.39,877679.0,813781.0,336938.0,-0.308,2.7742,0.9185,520.630005
2019-02-01,345.0,3.4,4.1,-2.0,0.0,-3.0,14.0,-14.0,-7.0,-2.0,1.0,104.97,103.47,0.9,0.9,3.4,8.5,98.28524,100.2009,99.39662,99.46994,99.7158,98.45721,99.36185,121.2,121.6,114.3,118.1,2.42,878270.0,814213.0,340620.0,-0.3084,2.6767,0.876,541.049988
2019-03-01,357.0,4.4,2.7,-3.0,-3.0,-4.0,9.0,-15.0,-9.0,-2.0,0.0,105.37,103.86,0.4,0.4,3.3,9.4,98.27589,100.1386,99.51099,99.3269,99.49756,98.35231,99.30685,121.5,122.3,114.0,118.4,2.41,887362.0,822838.0,347753.0,-0.3092,2.6057,0.8419,548.97998
2019-04-01,419.0,1.8,-0.5,-3.0,-3.0,-3.0,7.0,-13.0,-9.0,-2.0,1.0,106.08,104.55,0.7,0.7,3.8,9.6,98.26574,100.078,99.6064,99.19789,99.27858,98.25668,99.25102,120.7,121.3,113.8,117.3,2.35,887148.0,822107.0,346815.0,-0.3105,2.5895,0.8249,571.599976
2019-05-01,326.0,3.9,3.8,-3.0,-2.0,-4.0,7.0,-11.0,-11.0,-2.0,2.0,105.94,104.42,-0.1,-0.1,2.2,6.1,98.25307,100.0131,99.68131,99.08086,99.05418,98.16386,99.19327,121.7,122.8,114.1,118.2,2.31,906064.0,840819.0,359788.0,-0.3119,2.5317,0.8038,540.48999
2019-06-01,344.0,2.7,2.9,-1.0,2.0,-2.0,11.0,-7.0,-10.0,0.0,3.0,105.84,104.32,-0.1,-0.1,0.2,4.7,98.24223,99.9318,99.73862,98.97908,98.83458,98.06283,99.1394,120.1,120.6,113.0,116.6,2.28,899716.0,833952.0,352939.0,-0.3289,2.3975,0.7831,561.76001
2019-07-01,410.0,1.8,3.4,1.0,6.0,-1.0,13.0,-1.0,-9.0,0.0,4.0,106.9,105.37,1.0,1.0,1.1,5.6,98.22466,99.8381,99.79554,98.89725,98.66115,97.96165,99.09343,121.7,121.6,113.7,116.8,2.24,904024.0,837817.0,356220.0,-0.3649,2.2937,0.7713,572.090027
2019-08-01,330.0,1.3,6.2,-1.0,-1.0,-1.0,8.0,-10.0,-7.0,-1.0,6.0,107.37,105.83,0.4,0.4,1.6,7.5,98.18558,99.72895,99.85108,98.84485,98.5785,97.8765,99.05951,121.3,121.3,112.0,116.5,2.2,926384.0,860116.0,372051.0,-0.4077,2.1648,0.7649,558.349976
2019-09-01,342.0,-0.1,2.4,-2.0,-3.0,-1.0,9.0,-15.0,-8.0,0.0,5.0,106.7,105.17,-0.6,-0.6,1.2,8.5,98.12689,99.60422,99.90334,98.8483,98.58481,97.82789,99.04608,120.9,121.5,113.1,117.1,2.15,918262.0,851775.0,364960.0,-0.4176,2.1252,0.7707,580.22998
2019-10-01,393.0,-1.2,1.1,-1.0,-4.0,1.0,6.0,-15.0,-7.0,2.0,7.0,107.16,105.63,0.4,0.4,1.3,7.9,98.07567,99.4539,99.94655,98.90166,98.65757,97.82978,99.05617,121.0,122.6,112.9,118.4,2.08,914403.0,847708.0,367683.0,-0.4129,1.9774,0.784,576.630005
2019-11-01,366.0,-0.2,2.9,-2.0,-6.0,1.0,5.0,-16.0,-6.0,3.0,6.0,106.73,105.21,-0.4,-0.4,0.3,7.1,98.06784,99.28395,99.97887,98.98172,98.75626,97.89421,99.08731,119.2,121.5,112.4,116.5,2.42,921313.0,854091.0,376280.0,-0.4013,1.9048,0.7944,597.289978
2019-12-01,354.0,0.8,3.1,-2.0,-8.0,2.0,2.0,-18.0,-4.0,4.0,5.0,106.8,105.28,0.1,0.1,-0.2,4.4,98.11706,99.08922,99.99612,99.05705,98.83194,98.0243,99.12466,119.3,122.1,110.4,116.9,2.0,911800.0,843299.0,374272.0,-0.3947,1.9076,0.7896,604.580017
2020-01-01,345.0,2.0,4.0,-2.0,-7.0,1.0,3.0,-17.0,-6.0,3.0,5.0,105.97,104.58,-0.8,-0.7,-0.1,7.5,98.22908,98.8572,100.0187,99.08981,98.85817,98.22476,99.15295,119.2,120.9,112.9,116.6,1.98,918006.0,850433.0,374018.0,-0.3911,1.8197,0.7373,589.5
2020-02-01,373.0,1.2,3.9,-2.0,-5.0,1.0,5.0,-15.0,-5.0,4.0,4.0,106.64,105.24,0.6,0.6,1.0,8.5,83.35606,98.59443,100.0718,99.05001,98.81325,98.47478,95.30182,118.2,121.7,113.1,117.4,1.92,921638.0,853603.0,376247.0,-0.4089,1.6789,0.7462,539.380005
2020-03-01,365.0,-16.5,-11.3,-3.0,-10.0,2.0,10.0,-29.0,0.0,5.0,1.0,106.85,105.44,0.2,0.2,-2.6,-1.2,87.97593,98.01079,95.97803,97.64416,95.95887,96.7251,94.12148,113.4,114.4,100.4,105.4,1.91,952775.0,882766.0,397133.0,-0.4166,1.1024,0.5322,483.440002
2020-04-01,397.0,-66.6,-37.9,-23.0,-31.0,-17.0,6.0,-69.0,4.0,-16.0,-38.0,107.34,105.91,0.5,0.4,-31.5,-58.8,91.43061,97.44198,88.35373,92.73952,90.83559,95.67901,89.48086,100.7,93.7,85.2,81.6,1.88,963369.0,892287.0,405044.0,-0.2541,1.0919,0.6442,512.919983
2020-05-01,364.0,-48.1,-12.9,-31.0,-52.0,-17.0,-38.0,-66.0,5.0,-17.0,-39.0,107.18,105.62,-0.1,-0.3,-28.1,-40.6,95.6731,96.9986,93.58504,94.34312,93.05571,96.70516,93.37876,101.6,97.4,91.7,91.2,1.89,996651.0,924443.0,424693.0,-0.272,0.4019,0.3267,532.570007
2020-06-01,350.0,-13.7,8.1,-27.0,-52.0,-11.0,-56.0,-47.0,6.0,-10.0,-29.0,107.51,105.83,0.3,0.2,-18.7,-10.1,97.76945,97.1943,98.1879,96.19563,97.21804,97.81492,96.45997,108.0,106.4,99.4,101.7,1.87,988214.0,915505.0,419196.0,-0.376,0.3103,0.1865,559.72998
2020-07-01,253.0,-2.0,3.1,-26.0,-51.0,-10.0,-67.0,-35.0,-2.0,-6.0,-22.0,108.69,107.01,1.1,1.1,-11.8,5.6,99.3174,97.83963,98.09968,97.73042,98.60973,98.34979,98.07169,113.7,112.0,103.3,107.4,1.87,992235.0,918835.0,421505.0,-0.4441,0.2678,0.0953,545.289978
2020-08-01,211.0,0.0,7.9,-29.0,-58.0,-10.0,-73.0,-44.0,-3.0,-2.0,-23.0,108.13,106.46,-0.5,-0.5,-7.8,5.0,100.8077,98.2635,98.31157,98.43022,99.0628,98.74744,98.97478,115.8,115.2,105.8,110.0,1.89,992852.0,919026.0,428002.0,-0.4797,0.2528,0.0705,549.200012
2020-09-01,291.0,-4.0,0.0,-28.0,-58.0,-9.0,-75.0,-40.0,-5.0,0.0,-22.0,107.88,106.21,-0.2,-0.2,-7.0,5.1,101.255,98.56014,98.41733,98.73109,99.29718,99.28802,99.50457,118.7,118.8,108.4,113.1,1.88,998599.0,924644.0,427976.0,-0.4914,0.2369,0.061,547.700012
2020-10-01,222.0,-19.8,-7.5,-30.0,-61.0,-9.0,-76.0,-46.0,-7.0,1.0,-22.0,108.47,106.81,0.5,0.6,-7.7,-0.4,101.6288,98.8271,98.76167,99.09852,99.52153,99.3869,99.90187,120.0,120.2,108.9,114.4,1.87,992580.0,918297.0,423547.0,-0.5091,0.2213,0.0496,533.880005
2020-11-01,232.0,-18.1,-11.0,-26.0,-53.0,-7.0,-71.0,-35.0,-7.0,3.0,-18.0,107.61,105.96,-0.8,-0.8,-6.4,0.7,101.922,99.1005,98.84312,99.49722,99.73933,99.80625,100.1995,123.0,121.5,111.0,116.2,1.85,999019.0,923975.0,432693.0,-0.5209,0.22,0.0451,606.02002
2020-12-01,229.0,-6.2,-4.2,-19.0,-40.0,-6.0,-70.0,-9.0,-7.0,5.0,-16.0,107.85,106.19,0.2,0.2,-3.2,6.0,102.0921,99.36744,98.96964,99.91494,99.99802,100.7188,100.5072,122.8,122.6,109.9,115.2,1.84,991054.0,914345.0,436090.0,-0.5381,0.2346,0.0342,624.609985
2021-01-01,197.0,-8.1,-10.6,-19.0,-39.0,-6.0,-71.0,-8.0,-6.0,6.0,-18.0,107.62,105.85,-0.2,-0.3,-1.8,8.4,102.1334,99.63842,99.16441,100.2894,100.3349,101.1098,100.7109,122.1,122.9,109.2,115.0,1.8,987071.0,910767.0,429239.0,-0.5472,0.2236,0.0316,637.109985
2021-02-01,162.0,-5.6,-6.9,-19.0,-41.0,-5.0,-72.0,-9.0,-5.0,8.0,-17.0,108.57,106.77,0.9,0.9,-2.6,5.5,102.0595,99.91186,99.42536,100.6625,100.7807,101.4654,100.9057,122.1,121.0,109.3,114.4,1.76,997388.0,920462.0,439594.0,-0.5411,0.1904,0.0526,651.26001
2021-03-01,223.0,1.1,0.3,-18.0,-39.0,-4.0,-77.0,-1.0,-6.0,8.0,-15.0,108.87,107.05,0.3,0.3,0.6,12.7,101.9038,100.1736,99.87853,100.9877,101.3047,102.1723,101.1242,126.0,125.5,114.0,118.4,1.76,1009095.0,931573.0,448749.0,-0.5391,0.1896,0.0806,699.849976
2021-04-01,182.0,6.7,8.9,-14.0,-31.0,-2.0,-71.0,8.0,-3.0,9.0,-11.0,109.36,107.53,0.5,0.4,3.6,13.1,101.6724,100.4042,100.308,101.2587,101.8193,102.1691,101.2883,125.5,123.8,113.2,117.0,1.71,1003398.0,925485.0,442258.0,-0.5382,0.1852,0.0859,707.559998
2021-05-01,176.0,15.9,21.9,-9.0,-24.0,1.0,-62.0,14.0,0.0,10.0,-6.0,109.46,107.63,0.1,0.1,5.6,16.1,101.3813,100.5762,100.8383,101.3385,102.2701,102.5229,101.3644,125.0,123.3,113.8,117.0,1.7,1026977.0,948321.0,460539.0,-0.5401,0.1525,0.083,709.359985
2021-06-01,185.0,20.9,21.8,-3.0,-12.0,3.0,-54.0,31.0,2.0,12.0,-4.0,109.67,107.84,0.2,0.2,7.8,19.2,101.0415,100.6768,101.2651,101.3458,102.6153,103.1736,101.3905,125.8,123.5,113.5,116.7,1.68,1027818.0,948452.0,462973.0,-0.5429,0.1328,0.0807,729.52002
2021-07-01,143.0,15.9,7.0,-4.0,-10.0,0.0,-45.0,25.0,0.0,10.0,-9.0,110.23,108.39,0.5,0.5,9.2,19.2,100.6632,100.7108,101.4974,101.2973,102.8092,103.262,101.2917,124.8,123.3,112.4,116.7,1.68,1030119.0,949764.0,462174.0,-0.5448,0.1308,0.076,754.309998
2021-08-01,151.0,13.5,5.8,-6.0,-11.0,-2.0,-38.0,15.0,-2.0,8.0,-12.0,110.71,108.87,0.4,0.4,7.1,11.7,100.264,100.6976,101.6495,101.2267,102.849,103.2294,101.1695,125.5,123.2,113.0,115.8,1.66,1039701.0,959223.0,470555.0,-0.5476,0.1245,0.0695,787.619995
2021-09-01,162.0,12.0,7.9,-5.0,-8.0,-3.0,-30.0,14.0,-4.0,8.0,-12.0,110.79,108.94,0.1,0.1,9.1,17.2,99.87409,100.6639,101.7325,101.1682,102.7827,103.1837,101.048,125.3,121.5,113.1,116.3,1.65,1051341.0,970523.0,481854.0,-0.545,0.1227,0.0709,771.940002
2021-10-01,144.0,13.3,5.6,-10.0,-15.0,-7.0,-31.0,0.0,-7.0,2.0,-15.0,112.18,110.31,1.3,1.3,10.4,18.9,99.53088,100.6293,101.7598,101.1261,102.6383,103.1393,100.9453,125.9,123.9,116.5,117.7,1.65,1050895.0,969571.0,483329.0,-0.5498,0.1272,0.157,810.909973
2021-11-01,234.0,6.2,4.6,-20.0,-29.0,-14.0,-38.0,-21.0,-14.0,-3.0,-24.0,113.17,111.29,0.9,0.9,10.1,17.9,99.25204,100.6091,101.7346,101.0903,102.4516,103.0773,100.8048,130.5,127.3,120.4,119.9,1.65,1076932.0,995320.0,507279.0,-0.5674,0.1589,0.132,777.390015
2021-12-01,170.0,-3.9,-4.4,-26.0,-39.0,-17.0,-50.0,-29.0,-16.0,-6.0,-28.0,114.01,112.12,0.7,0.7,7.3,12.9,98.99711,100.6005,101.6356,101.0376,102.2454,102.9731,100.6496,133.5,128.1,123.4,120.2,1.65,1072975.0,990068.0,507974.0,-0.582,0.2066,0.1567,797.929993
2022-01-01,143.0,0.2,-8.9,-28.0,-43.0,-18.0,-55.0,-32.0,-18.0,-7.0,-28.0,114.53,113.64,0.5,1.4,6.5,11.7,98.73317,100.595,101.4489,100.9502,102.0158,102.8224,100.4676,132.2,126.5,119.4,120.6,1.67,1064094.0,980528.0,494551.0,-0.5601,0.2541,0.5403,755.200012
2022-02-01,194.0,11.1,8.3,-30.0,-46.0,-20.0,-61.0,-30.0,-22.0,-8.0,-30.0,115.27,114.37,0.6,0.6,5.8,11.1,98.46532,100.5825,101.1679,100.8209,101.7311,102.6094,100.2589,131.7,126.8,120.1,120.8,1.67,1074403.0,990953.0,507497.0,-0.5315,0.4318,0.8155,729.719971
2022-03-01,207.0,1.9,-7.3,-39.0,-58.0,-26.0,-60.0,-57.0,-23.0,-18.0,-36.0,119.46,118.49,3.6,3.6,5.7,8.9,98.21017,100.569,100.8127,100.6347,101.3805,102.2989,100.0302,132.6,124.7,120.1,119.1,1.77,1094217.0,1008766.0,525123.0,-0.4954,0.8397,0.9983,724.200012
2022-04-01,132.0,-3.2,-8.7,-48.0,-69.0,-34.0,-73.0,-65.0,-33.0,-24.0,-44.0,119.81,119.21,0.3,0.6,7.2,11.3,97.96587,100.5552,100.4484,100.3905,101.0122,101.8683,99.79232,132.7,125.5,122.8,120.8,1.89,1098878.0,1012719.0,525989.0,-0.4479,1.0997,1.1332,710.97998
2022-05-01,241.0,-3.0,-9.5,-47.0,-68.0,-33.0,-78.0,-58.0,-33.0,-16.0,-51.0,119.05,118.46,-0.6,-0.6,5.8,10.0,97.7533,100.5327,100.1102,100.0925,100.6425,101.3219,99.55286,134.4,127.4,124.1,123.2,2.04,1113436.0,1026922.0,531194.0,-0.3857,1.4667,1.3116,712.880005
2022-06-01,168.0,-4.3,-11.4,-50.0,-69.0,-37.0,-77.0,-61.0,-37.0,-20.0,-53.0,119.05,118.47,0.0,0.0,4.2,8.0,97.58304,100.4986,99.81948,99.78333,100.264,100.722,99.32236,132.8,126.2,121.9,122.0,2.21,1128020.0,1041033.0,540463.0,-0.2392,1.9689,1.5804,659.22998
2022-07-01,162.0,-6.2,-14.7,-51.0,-71.0,-38.0,-81.0,-61.0,-37.0,-21.0,-56.0,121.57,121.88,2.1,2.9,5.3,8.4,97.46145,100.4502,99.58556,99.51361,99.89352,100.142,99.1218,133.0,127.6,121.7,120.9,2.43,1135831.0,1048935.0,544372.0,0.0366,2.6105,1.8405,729.440002
2022-08-01,195.0,-8.0,-14.9,-54.0,-74.0,-40.0,-86.0,-63.0,-41.0,-24.0,-56.0,123.95,124.45,2.0,2.1,2.4,7.0,97.41216,100.3865,99.40348,99.30395,99.57893,99.63487,98.96855,134.8,130.4,126.9,124.8,2.65,1154326.0,1068772.0,557320.0,0.3947,2.9521,2.2195,680.309998
2022-09-01,181.0,-14.9,-23.7,-59.0,-79.0,-46.0,-90.0,-68.0,-48.0,-30.0,-61.0,126.89,127.63,2.4,2.6,1.2,6.4,97.44743,100.3022,99.25833,99.14104,99.35643,99.22242,98.8669,133.9,131.0,125.4,126.2,2.83,1158784.0,1073763.0,556706.0,1.0109,3.4494,2.9194,640.619995
2022-10-01,242.0,-19.6,-34.4,-59.0,-75.0,-48.0,-89.0,-62.0,-50.0,-31.0,-62.0,128.25,128.98,1.1,1.1,0.9,5.8,97.57426,100.2099,99.15527,99.01358,99.25874,98.91317,98.82395,134.1,129.4,124.1,125.2,3.06,1155247.0,1070381.0,546513.0,1.4277,4.1407,3.3853,670.619995
2022-11-01,299.0,-12.9,-19.8,-56.0,-72.0,-46.0,-88.0,-56.0,-49.0,-27.0,-62.0,124.35,124.77,-3.0,-3.3,1.1,8.6,97.80086,100.1153,99.07288,98.91754,99.29539,98.70084,98.84099,130.7,127.9,122.6,124.7,3.23,1165680.0,1081080.0,551665.0,1.8252,4.6493,3.5256,724.099976
2022-12-01,268.0,-11.8,-30.7,-52.0,-65.0,-43.0,-84.0,-46.0,-47.0,-21.0,-60.0,124.94,125.34,0.5,0.5,1.0,9.1,98.10383,100.0415,98.9875,98.85963,99.43234,98.56364,98.91616,130.2,127.3,121.0,122.4,3.4,1134515.0,1049170.0,523451.0,2.0635,4.739,3.7788,689.01001
2023-01-01,282.0,-9.4,-22.4,-49.0,-62.0,-41.0,-84.0,-39.0,-47.0,-16.0,-60.0,123.21,122.28,-1.4,-2.4,1.1,10.3,98.45372,99.99706,98.90704,98.82781,99.59869,98.47226,99.0202,130.7,126.5,119.8,120.9,3.51,1130194.0,1046372.0,505742.0,2.3449,4.8051,4.0148,745.190002
2023-02-01,289.0,-4.2,-6.2,-44.0,-54.0,-37.0,-81.0,-26.0,-44.0,-9.0,-57.0,124.45,123.53,1.0,1.0,0.9,8.7,98.83056,99.98382,98.83689,98.81178,99.72748,98.38264,99.14601,128.9,125.6,119.9,121.0,3.58,1127404.0,1043793.0,500376.0,2.6403,4.8879,4.2074,752.929993
2023-03-01,238.0,-0.7,-4.2,-39.0,-48.0,-33.0,-74.0,-22.0,-39.0,-7.0,-54.0,124.72,123.82,0.2,0.2,0.9,9.8,99.19034,99.99831,98.77599,98.81907,99.77505,98.29263,99.27693,127.7,126.5,116.6,120.8,3.55,1131886.0,1048096.0,495677.0,2.9106,5.0518,4.3252,756.179993
2023-04-01,243.0,-2.4,-7.5,-37.0,-48.0,-30.0,-73.0,-22.0,-35.0,-4.0,-51.0,126.01,125.12,1.0,1.0,-0.3,7.9,99.50423,100.0247,98.72456,98.8686,99.72792,98.20473,99.40008,129.2,124.3,120.5,118.6,3.68,1119155.0,1034990.0,478770.0,3.167,5.2513,4.5274,758.48999
2023-05-01,329.0,-3.0,-5.7,-38.0,-53.0,-28.0,-75.0,-31.0,-31.0,-3.0,-50.0,126.26,125.37,0.2,0.2,-1.7,7.1,99.7865,100.0593,98.69129,98.95812,99.58291,98.11611,99.52968,128.1,125.1,119.0,120.6,3.79,1139817.0,1055617.0,486620.0,3.3664,5.3779,4.7319,748.859985
2023-06-01,313.0,-4.3,-7.7,-39.0,-54.0,-29.0,-74.0,-33.0,-32.0,-5.0,-51.0,125.83,124.88,-0.3,-0.4,-2.7,5.9,100.0512,100.0893,98.68743,99.0747,99.39574,98.03004,99.63686,126.9,125.1,116.0,119.3,3.92,1137337.0,1053021.0,476328.0,3.5359,5.5263,5.0853,773.940002
2023-07-01,267.0,-4.3,-7.1,-39.0,-54.0,-29.0,-73.0,-36.0,-30.0,-5.0,-52.0,127.13,125.85,1.0,0.8,-2.7,6.7,100.2909,100.1095,98.71828,99.18517,99.22807,97.96326,99.73433,126.8,124.7,117.1,118.4,3.95,1126052.0,1041564.0,459414.0,3.6718,5.5844,5.4894,792.0
2023-08-01,335.0,-5.5,-7.7,-40.0,-56.0,-29.0,-75.0,-36.0,-29.0,-5.0,-54.0,127.7,126.38,0.4,0.4,-4.6,2.3,100.4884,100.1163,98.77266,99.27138,99.1143,97.90857,99.80575,125.7,125.1,115.9,119.0,3.98,1129272.0,1045142.0,457856.0,3.7803,5.6427,5.5303,743.619995
2023-09-01,302.0,-6.3,-9.0,-39.0,-57.0,-28.0,-76.0,-39.0,-29.0,-5.0,-49.0,127.16,125.85,-0.4,-0.4,-3.9,4.1,100.6466,100.0963,98.83867,99.33053,99.06999,97.87675,99.86161,126.1,125.5,113.1,117.2,4.05,1125328.0,1041459.0,450262.0,3.88,5.6615,5.5177,728.789978
2023-10-01,356.0,-6.3,-6.3,-38.0,-56.0,-27.0,-74.0,-37.0,-30.0,-4.0,-46.0,127.73,126.42,0.4,0.5,-3.7,4.1,100.7908,100.044,98.91454,99.37683,99.08085,97.88417,99.91956,126.6,126.7,112.9,117.5,3.81,1118985.0,1035338.0,440061.0,3.9676,5.6597,5.4,718.599976
2023-11-01,317.0,-3.6,-2.9,-33.0,-47.0,-24.0,-66.0,-28.0,-28.0,-1.0,-42.0,126.4,125.08,-1.0,-1.1,-2.6,5.9,100.9406,99.9685,99.00726,99.44604,99.12657,97.96169,99.99977,124.6,125.9,112.4,118.2,4.13,1128251.0,1044835.0,443547.0,3.9716,5.6395,5.3586,765.039978
2023-12-01,327.0,-5.2,-6.4,-29.0,-41.0,-21.0,-62.0,-19.0,-24.0,2.0,-40.0,126.45,125.13,0.0,0.0,-5.7,1.1,101.0964,99.89082,99.10778,99.55394,99.19199,98.11544,100.1034,,,,,4.13,1117430.0,1033014.0,441225.0,3.9331,5.6274,5.3393,786.820007
2024-01-01,474.0,-2.8,-2.1,-28.0,-39.0,-20.0,-59.0,-20.0,-22.0,2.0,-39.0,127.11,125.25,0.5,0.1,-4.4,1.8,101.2657,99.83333,99.20105,99.69483,99.2805,98.32421,100.2255,,,,,4.04,1101924.0,1017381.0,419975.0,3.9253,5.5811,5.3225,818.210022
